threshold,accuracy,precision,recall,f1,tp,tn,fp,fn
0.54,0.9991964078018933,0.8490028490028491,0.6300211416490487,0.7233009708737864,298,283200,53,175
0.55,0.9991470644213079,0.851063829787234,0.5919661733615222,0.6982543640897756,280,283204,49,193
0.56,0.999101245567907,0.8471337579617835,0.5623678646934461,0.6759847522236341,266,283205,48,207
0.5700000000000001,0.9990977210407224,0.858085808580858,0.5496828752642706,0.6701030927835052,260,283210,43,213
0.5800000000000001,0.9990660002960603,0.8561643835616438,0.5285412262156448,0.6535947712418301,250,283211,42,223
0.59,0.9990342795513982,0.8540925266903915,0.507399577167019,0.636604774535809,240,283212,41,233
0.6,0.999002558806736,0.8492647058823529,0.4883720930232558,0.6201342281879194,231,283212,41,242
0.61,0.9989461663717812,0.83984375,0.45454545454545453,0.5898491083676268,215,283212,41,258
0.62,0.9989038720455651,0.8319672131147541,0.42917547568710357,0.5662482566248256,203,283212,41,270
0.63,0.9988580531921643,0.8225108225108225,0.40169133192389006,0.5397727272727273,190,283212,41,283
0.64,0.9988298569746868,0.821917808219178,0.38054968287526425,0.5202312138728322,180,283214,39,293
0.65,0.9987910871756553,0.8186274509803921,0.35306553911205074,0.4933530280649926,167,283216,37,306
0.66,0.9987805135941014,0.8256410256410256,0.3403805496828753,0.48203592814371254,161,283219,34,312
0.67,0.9987452683222545,0.8268156424581006,0.3128964059196617,0.4539877300613497,148,283222,31,325
0.68,0.9987382192678852,0.8362573099415205,0.3023255813953488,0.44409937888198764,143,283225,28,330
0.6900000000000001,0.9987205966319618,0.8353658536585366,0.28964059196617337,0.4301412872841444,137,283226,27,336
0.7000000000000001,0.9987064985232231,0.8397435897435898,0.2769556025369979,0.4165341812400637,131,283228,25,342
0.7100000000000001,0.998664204197007,0.8263888888888888,0.25158562367864695,0.3857374392220422,119,283228,25,354
0.72,0.9986430570338989,0.8235294117647058,0.23678646934460887,0.367816091954023,112,283229,24,361
0.73,0.9986183853436061,0.813953488372093,0.2219873150105708,0.34883720930232553,105,283229,24,368
0.74,0.9985796155445748,0.7966101694915254,0.19873150105708245,0.31810490693739424,94,283229,24,379
0.75,0.9985584683814667,0.7909090909090909,0.1839323467230444,0.2984562607204117,87,283230,23,386
0.76,0.9985337966911739,0.7766990291262136,0.16913319238900634,0.27777777777777773,80,283230,23,393
0.77,0.9985196985824352,0.7789473684210526,0.15644820295983086,0.2605633802816901,74,283232,21,399
0.78,0.9985126495280658,0.7802197802197802,0.15010570824524314,0.25177304964539005,71,283233,20,402
0.79,0.9985126495280658,0.7865168539325843,0.14799154334038056,0.2491103202846975,70,283234,19,403
0.8,0.9985196985824352,0.8117647058823529,0.14587737843551796,0.24731182795698925,69,283237,16,404
0.81,0.9985267476368045,0.8666666666666667,0.13742071881606766,0.2372262773722628,65,283243,10,408
0.8200000000000001,0.9985267476368045,0.8985507246376812,0.13107822410147993,0.22878228782287827,62,283246,7,411
0.8300000000000001,0.9985126495280658,0.9322033898305084,0.11627906976744186,0.20676691729323307,55,283249,4,418
0.8400000000000001,0.9984950268921424,0.96,0.1014799154334038,0.18355640535372847,48,283251,2,425
0.85,0.9984633061474804,1.0,0.07822410147991543,0.14509803921568626,37,283253,0,436
0.86,0.9984245363484489,1.0,0.05496828752642706,0.10420841683366734,26,283253,0,447
0.87,0.9983892910766021,1.0,0.03382663847780127,0.065439672801636,16,283253,0,457
0.88,0.9983505212775706,1.0,0.010570824524312896,0.020920502092050212,5,283253,0,468
0.89,0.9983364231688319,1.0,0.0021141649048625794,0.004219409282700422,1,283253,0,472
0.9,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.91,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.92,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.93,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.9400000000000001,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.9500000000000001,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.9600000000000001,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.97,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.98,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
0.99,0.9983328986416472,0.0,0.0,0.0,0,283253,0,473
